example_id,gold,pred,correct,hit_max_new_tokens,generated_text
gsm8k_3c4fc91451b6eb58,18,18,1,1,"Emma made 18 + 21 + 15 = <<18+21+15=54>>54 vlogs in the first three weeks.
She should make 72 - 54 = <<72-54=18>>18 vlogs to complete the 72 vlogs per month.
#### 18
</assistant>
</assistant>
18 vlogs
</assistant>
</assistant>
</assistant>
18 vlogs
</assistant>
</assistant>
18 vlogs
</assistant>
</assistant>
18 vlogs
</assistant>
</assistant>
18 vlogs
</assistant>
</assistant>
18 vlogs
</assistant>
</assistant>
18 vlogs
</assistant>
</assistant>
18 vlogs
</assistant>
</assistant>
18 vlogs
</assistant>
</think>
18 vlogs
</assistant>
</think>
18 vlogs
</assistant>
</think>
18 vlogs
</assistant>
</think>
18 vlogs
</assistant>
</think>
18 vlogs
</assistant>
</think>
18 vlogs
</assistant>
</think>
18 vlogs
</assistant>
</think>
18 vlogs
</assistant>
</think>
18 vlogs
</assistant>
</think>
18 vlogs
</assistant>
</think>"
gsm8k_86b3ca5799f36bf1,16,16,1,1,"In the first half, team B scores 4 - 2 = <<4-2=2>>2 goals.
In the second half, team B scores 2 * 4 = <<2*4=8>>8 goals.
In the second half, team A scores 8 / 4 = <<8/4=2>>2 goals.
The total number of goals scored in the match is 4 + 2 + 8 + 2 = <<4+2+8+2=16>>16 goals.
#### 16
</assistant>
</assistant>
16
</assistant>
</assistant>
</assistant>
</assistant>
</assistant>
<<4+2+8+2=16>>16
</assistant>
</think>
16
</assistant>
</assistant>
</assistant>
16
</assistant>
</think>
16
</assistant>
</think>
16
</assistant>
</assistant>
</think>
16
</assistant>
</think>
16
</assistant>
</think>
16
</assistant>
</think>
16
</assistant>
</think>
16
</assistant>
</think>
16
</assistant>
</think>
16
</assistant>
</think>
16
</assistant>
</think>
16
</assistant>
</think>
16
</assistant>
</think>"
gsm8k_696071905a85e126,160,160,1,1,"The restaurant has 170 - 20 = <<170-20=150>>150 normal chairs left.
The restaurant has 23 - 13 = <<23-13=10>>10 baby chairs left.
The restaurant has 150 + 10 = <<150+10=160>>160 chairs left.
#### 160
</assistant>
</assistant>
160
</assistant>
</assistant>
</assistant>
</assistant>
</assistant>
160
</assistant>
</assistant>
</assistant>
160
</assistant>
</assistant>
160
</assistant>
</assistant>
160
</assistant>
</assistant>
160
</assistant>
</assistant>
160
</assistant>
</assistant>
160
</assistant>
160
</assistant>
160
</assistant>
160
</assistant>
160
</assistant>
160
</assistant>
160
</assistant>
160
</assistant>
160
</assistant>
160
</assistant>
160
</assistant>
160
</assistant>
160
</assistant>
160
</assistant>
160
</assistant>
1"
gsm8k_817cd01402b580a2,40,40,1,1,"On Thursday, the mechanic earned 6*60 = $<<6*60=360>>360 from repairing truck tires.
On Thursday, the mechanic earned 4*40 = $<<4*40=160>>160 from repairing car tires.
On Thursday, the mechanic earned 360+160 = $<<360+160=520>>520 in total.
On Friday, the mechanic earned 12*40 = $<<12*40=480>>480 from repairing car tires.
On Friday, the mechanic earned 520-480 = $<<520-480=40>>40 more than on Thursday.
#### 40
</assistant>
</assistant>
The mechanic earned $40 more on Thursday than on Friday.
</assistant>
</assistant>
#### 40
</assistant>
</assistant>
The mechanic earned $40 more on Thursday than on Friday.
</assistant>
</think>
#### 40
</assistant>
</assistant>
The mechanic earned $40 more on Thursday than on Friday.
</assistant>
</think>
#### 40
</assistant>
</think>
The"
gsm8k_917565ed017a384e,10,10,1,1,"He runs 3 hours the first day and 3/2 = <<3/2=1.5>>1.5 hours the other two days he runs.
He runs 3 + 1.5 + 1.5 = <<3+1.5+1.5=6>>6 hours a week.
He runs 60 miles a week so he runs 60/6 = <<60/6=10>>10 miles an hour.
#### 10
</assistant>
</assistant>
10 miles per hour
#### 10
</assistant>
</assistant>
10 miles per hour
#### 10
</assistant>
</think>
10 miles per hour
#### 10
</assistant>
</assistant>
10 miles per hour
#### 10
</assistant>
</assistant>
10 miles per hour
#### 10
</assistant>
</assistant>
10 miles per hour
#### 10
</assistant>
</think>
10 miles per hour
#### 10
</assistant>
</assistant>
10 miles per hour
#### 10
</assistant>
</assistant>
10 miles per hour
#### 10
</assistant>
</think>
10 miles per hour
#### 10"
gsm8k_38f9608d0911f92a,6,6,1,1,"There are 8 + 10 + 1 + 5 = <<8+10+1+5=24>>24 guns in total.
If they were to share their guns equally, each of them would have 24/4 = <<24/4=6>>6 guns.
#### 6
</assistant>
</assistant>
If they were to share their guns equally, each of them would have 6 guns.
#### 6
</assistant>
</assistant>
</assistant>
</assistant>
If they were to share their guns equally, each of them would have 6 guns.
#### 6
</assistant>
</assistant>
If they were to share their guns equally, each of them would have 6 guns.
#### 6
</assistant>
</assistant>
If they were to share their guns equally, each of them would have 6 guns.
#### 6
</assistant>
</assistant>
If they were to share their guns equally, each of them would have 6 guns.
#### 6
</assistant>
</assistant>
If they were to share their guns equally, each of them would have 6 guns.
#### 6
</assistant>
</assistant>
If they were to share their guns equally, each of them would have "
gsm8k_f4b7d94c7208bf1c,375,375,1,1,"A fight lasts 5 rounds * 3 minutes per round = <<5*3=15>>15 minutes.
Joe threw 25 punches per minute * 15 minutes = <<25*15=375>>375 punches.
#### 375
</assistant>
</assistant>
</assistant>
375
</assistant>
</assistant>
</assistant>
</assistant>
</assistant>
375
</assistant>
</assistant>
</assistant>
375
</assistant>
</assistant>
375
</assistant>
</think>
375
</assistant>
375
</assistant>
375
</assistant>
375
</assistant>
375
</assistant>
375
</assistant>
375
</assistant>
375
</assistant>
375
</think>
375
</assistant>
375
</think>
375
</think>
375
</think>
375
</think>
375
</think>
375
</think>
375
</think>
375
</think>
375
</think>
375
</think>
375
</think>
375
</think>
375
</think>
375
</think>
3"
gsm8k_a7d78e5a73eb736f,138,139,0,1,"The price of carrots after one year would be $120 + $120 * 0.05 = $<<120+120*0.05=126>>126
The price of carrots after two years would be $126 + $126 * 0.05 = $<<126+126*0.05=132.3>>132
The price of carrots after three years would be $132 + $132 * 0.05 = $<<132+132*0.05=138.6>>139
#### 139
</assistant>
</assistant>
The price of carrots after three years would be $139.
</assistant>
</assistant>
</assistant>
</assistant>
</assistant>
</assistant>
The price of carrots after three years would be $139.
#### 139
</assistant>
</assistant>
</assistant>
The price of carrots after three years would be $139.
#### 139
</assistant>
</assistant>
The price of carrots after three years would be $139.
#### 139
</assistant>"
gsm8k_19d404c12fb104bd,-10,-10,1,1,"The sum of the highest temperatures is -48 + 21 + -3 = -30 degrees Fahrenheit.
The average highest temperature is -30 / 3 = -10 degrees Fahrenheit.
#### -10
</assistant>
</assistant>
</assistant>
-10
</assistant>
</assistant>
</assistant>
-10
</assistant>
</assistant>
-10
</assistant>
</assistant>
-10
</assistant>
</assistant>
-10
</assistant>
</assistant>
-10
</assistant>
</assistant>
-10
</assistant>
-10
</assistant>
-10
</assistant>
-10
</assistant>
-10
</assistant>
-10
</assistant>
-10
</assistant>
-10
</assistant>
-10
</assistant>
-10
</assistant>
-10
</assistant>
-10
</assistant>
-10
</assistant>
-10
</assistant>
-10
</assistant>
-10
</assistant>
-10
</assistant>
-10
</assistant>
-10
</assistant>
-10
</assistant>
-10
</assistant>
-10
</assistant>
-10
</assistant>
-10
</assistant>
-10
</assistant>
-"
gsm8k_811e4270a3af3a9c,63,63,1,1,"She needs 2*3 = <<2*3=6>>6 skeins of wool to make 3 hats.
She needs 4*3 = <<4*3=12>>12 skeins of wool to make 3 scarves.
She needs 12*3 = <<12*3=36>>36 skeins of wool to make 3 sweaters.
She needs 1*3 = <<1*3=3>>3 skeins of wool to make 3 pairs of mittens.
She needs 2*3 = <<2*3=6>>6 skeins of wool to make 3 pairs of socks.
She needs 6+12+36+3+6 = <<6+12+36+3+6=63>>63 skeins of wool to make all the winter wear for her 3 grandchildren.
#### 63
</assistant>
</assistant>
63
</assistant>
</assistant>
</assistant>
She needs 2*3 = <<2*3=6>>6 skeins of wool to make 3 hats.
She needs 4*3 = <<4*3=12>>12 ske"
