layer,expert,precise_target_grad_l2,precise_control_grad_l2,precise_grad_dot,precise_grad_cosine,precise_grad_specific,precise_grad_ratio
4,223,0.2181246474305558,0.012822241940643535,9.245763976650778e-07,0.00033057811057050283,0.20850796597507315,17.01142814363374
8,184,0.49834328601088596,0.015431588440981142,3.23645463140565e-05,0.004208528569408635,0.4867695946801501,32.29371285299179
16,52,0.20773627238359355,0.006250885787980282,-3.216346954104665e-06,-0.0024769029628305688,0.20304810804260834,33.233093580083136
16,160,0.3401860727300915,0.16507161682756788,0.0018122412730008364,0.03227208928453701,0.21638236010941558,2.0608392845838877
17,88,0.4351875208331882,0.6714690889634709,0.022714893333613873,0.07773350379014611,-0.068414295889415,0.6481125162504913
18,43,0.5079970097960678,1.5478849870701057,0.12518806010484695,0.15920733246451305,-0.6529167305065116,0.328187826640334
18,230,0.43090824635102914,0.1092089345993806,0.0011004675761796534,0.02338483314733851,0.3490015454014937,3.9457233781083643
19,34,0.4337993684151599,0.0803859437987362,-0.00016693359521013917,-0.0047871244322922665,0.3735099105661078,5.396457986434482
19,167,0.3412463304650728,1.0885138652603576,0.08997301384806633,0.24222017472198087,-0.4751390684801955,0.3134974586503203
20,47,0.39430213639762673,0.8478301261084803,0.08198882639408112,0.24525433659785736,-0.24157045818373352,0.4650720990618709
20,76,0.4170156646480368,0.1534714106109883,0.00015886469191173092,0.0024822614976052204,0.30191210668979557,2.717220510224866
20,219,0.5356624395111806,1.3971796612401288,0.17001643031835556,0.22716815123596135,-0.512222306418916,0.38338837471721154
21,36,0.45780060886133833,1.4522327021538728,0.08251959457993507,0.12412078324413545,-0.6313739177540661,0.3152391542912083
21,183,0.5189630800420871,0.22578094772793822,0.0008382872911170125,0.007154332626221674,0.34962736924613347,2.298524677401608
21,206,0.23933813731940035,0.01956461723507675,1.1288274890830508e-05,0.0024107063635394428,0.2246646743930928,12.233213378591726
22,204,0.3882262248495932,0.9828458443763349,0.06745040230453014,0.1767723232732365,-0.34890815843265804,0.3950021532578664
23,209,0.2669327463929408,0.03364811237198941,-1.3190088793635368e-05,-0.0014685378978210525,0.24169666211394875,7.933067490799799
24,52,0.35376398835646666,0.4108952177799012,6.415473762899637e-05,0.00044135090853917013,0.04559257502154079,0.8609591278940165
24,153,0.46266518909820065,1.255409884066807,0.12422779388725758,0.21387814305129446,-0.47889222395190467,0.36853715664485814
24,208,0.2899262758073649,7.191089928407016e-08,-6.381412759326466e-11,-0.0030607970883087436,0.2899262218741904,4031687.087864039
24,235,0.3175808274176411,0.010222364844113424,-1.6258923096756916e-07,-5.008251431268853e-05,0.30991405378455605,31.067256180887888
25,129,0.2334929438513754,0.04383504862590346,4.79292339150561e-05,0.004682795949642187,0.20061665738194778,5.326626778464909
25,244,0.2950313882676924,0.000126031734562394,1.1658116472190727e-07,0.0031353083103823004,0.2949368644667706,2340.9293457014437
26,251,0.23133756648581255,0.03975560434185134,2.3305580725718755e-05,0.0025340513231550017,0.20152086322942406,5.81899257500309
27,247,0.42467006435630766,0.07976437371530698,0.0005796540644951165,0.017112295764739615,0.3648467840698274,5.324056901226422
30,229,0.7993377890665841,2.2213041558269024,0.7406955352053046,0.4171587454899582,-0.8666403278035927,0.3598506701432172
