epoch,update_step,raw_step,accumulated_examples,loss,grad_norm
0,1,8,8,1.073325753211975,0.6284835934638977
0,2,16,8,0.6830202341079712,0.5842362642288208
0,3,24,8,0.6088118553161621,0.5332514643669128
0,4,32,8,1.0593888759613037,0.6762118339538574
0,5,40,8,0.8652164936065674,0.6555038690567017
0,6,48,8,0.7974275350570679,0.6362981796264648
0,7,56,8,0.8300974369049072,0.6646990180015564
0,8,64,8,1.2194370031356812,0.6631165742874146
0,9,72,8,1.2457280158996582,0.6727522015571594
0,10,80,8,1.847470760345459,0.7526728510856628
0,11,88,8,0.8873656392097473,0.6587236523628235
0,12,96,8,0.8374090194702148,0.6201356053352356
0,13,104,8,0.8484900593757629,0.6176532506942749
0,14,112,8,0.8016359210014343,0.7512847781181335
0,15,120,8,0.6133159399032593,0.6382095813751221
0,16,128,8,1.23818039894104,0.6254518032073975
0,17,136,8,0.9949685335159302,0.7385063171386719
0,18,144,8,0.6743504405021667,0.7196247577667236
0,19,152,8,0.9089450240135193,0.6611764430999756
0,20,160,8,0.7190454006195068,0.46680378913879395
0,21,168,8,1.1283700466156006,0.7339223623275757
0,22,176,8,0.8438315987586975,0.7378435730934143
0,23,184,8,0.6593583822250366,0.6667428016662598
0,24,192,8,1.0379501581192017,0.7434399127960205
0,25,200,8,0.8320539593696594,1.0801544189453125
0,26,208,8,1.080269455909729,0.6255978345870972
0,27,216,8,1.1236333847045898,0.5569340586662292
0,28,224,8,0.8210307955741882,0.5211180448532104
0,29,232,8,1.336022973060608,0.4745946228504181
0,30,240,8,1.1106806993484497,0.7256929874420166
0,31,248,8,0.6471611261367798,0.5859962701797485
0,32,256,8,1.4461989402770996,0.7964459657669067
1,33,264,8,0.6911928057670593,0.6946723461151123
1,34,272,8,1.6412193775177002,0.7660864591598511
1,35,280,8,0.9906740188598633,0.728678286075592
1,36,288,8,0.5295121669769287,0.4995615482330322
1,37,296,8,0.8231461644172668,0.6273620128631592
1,38,304,8,1.602522850036621,0.7440629005432129
1,39,312,8,0.7929884791374207,0.6595245003700256
1,40,320,8,0.634171187877655,0.5670814514160156
1,41,328,8,0.9330214858055115,0.6463459134101868
1,42,336,8,0.9391867518424988,0.6587930917739868
1,43,344,8,1.130889892578125,0.6682641506195068
1,44,352,8,1.0720080137252808,0.5045121312141418
1,45,360,8,0.7241657376289368,0.7362115383148193
1,46,368,8,0.6311699151992798,0.8126075267791748
1,47,376,8,0.715080201625824,0.6336267590522766
1,48,384,8,0.6287437677383423,0.6509767174720764
1,49,392,8,0.5584728121757507,0.6656705737113953
1,50,400,8,0.7973654270172119,0.5852698683738708
1,51,408,8,0.8772555589675903,0.5440278649330139
1,52,416,8,0.8754181265830994,0.5209363698959351
1,53,424,8,0.8476859927177429,0.4711231589317322
1,54,432,8,0.8657776713371277,0.5080298185348511
1,55,440,8,0.8086555004119873,0.8495036959648132
1,56,448,8,1.1174441576004028,0.7299594283103943
1,57,456,8,0.7082005143165588,0.637888491153717
1,58,464,8,1.1958991289138794,0.7389513850212097
1,59,472,8,0.7459974884986877,0.5382064580917358
1,60,480,8,0.8087947368621826,0.5978335738182068
1,61,488,8,0.8421981334686279,0.530689537525177
1,62,496,8,1.2516720294952393,0.7114007472991943
1,63,504,8,0.631682276725769,0.48736557364463806
1,64,512,8,0.6648684144020081,0.5404758453369141
