epoch,update_step,raw_step,accumulated_examples,loss,grad_norm
0,1,8,8,0.8353211283683777,0.240234375
0,2,16,8,0.7334229350090027,0.27734375
0,3,24,8,0.7206979393959045,0.3046875
0,4,32,8,1.4012480974197388,0.42578125
0,5,40,8,1.0930166244506836,0.408203125
0,6,48,8,0.9043989777565002,0.515625
0,7,56,8,0.3314705193042755,0.4375
0,8,64,8,0.5839409232139587,0.4140625
0,9,72,8,0.877858579158783,0.494140625
0,10,80,8,0.5727393627166748,0.435546875
0,11,88,8,0.4431777000427246,0.3515625
0,12,96,8,0.48520544171333313,0.478515625
0,13,104,8,0.4432925283908844,0.447265625
0,14,112,8,0.20162738859653473,0.498046875
0,15,120,8,0.5489409565925598,0.3828125
0,16,128,8,0.39799419045448303,0.478515625
0,17,136,8,0.6457617282867432,0.482421875
0,18,144,8,0.679651141166687,0.390625
0,19,152,8,0.4094133675098419,0.384765625
0,20,160,8,0.3531724512577057,0.341796875
0,21,168,8,0.22893378138542175,0.392578125
0,22,176,8,0.4813011884689331,0.341796875
0,23,184,8,0.5483461618423462,0.365234375
0,24,192,8,0.18413323163986206,0.35546875
0,25,200,8,0.15429171919822693,0.27734375
0,26,208,8,0.6698229312896729,0.4296875
0,27,216,8,0.32524868845939636,0.296875
0,28,224,8,0.34049221873283386,0.302734375
0,29,232,8,0.4374980926513672,0.466796875
0,30,240,8,0.36371445655822754,0.3125
0,31,248,8,0.4039759933948517,0.33984375
0,32,256,8,0.23634177446365356,0.38671875
1,33,264,8,0.17859959602355957,0.328125
1,34,272,8,0.3272341787815094,0.2470703125
1,35,280,8,0.2942672371864319,0.34375
1,36,288,8,0.3610607385635376,0.310546875
1,37,296,8,0.5159707069396973,0.33984375
1,38,304,8,0.40391939878463745,0.28515625
1,39,312,8,0.27235597372055054,0.318359375
1,40,320,8,0.16860122978687286,0.283203125
1,41,328,8,0.1378908008337021,0.28125
1,42,336,8,0.9222025275230408,0.259765625
1,43,344,8,0.35084712505340576,0.33203125
1,44,352,8,0.45325976610183716,0.302734375
1,45,360,8,0.2031749039888382,0.345703125
1,46,368,8,0.6851329207420349,0.365234375
1,47,376,8,0.593481719493866,0.298828125
1,48,384,8,0.45445743203163147,0.2890625
1,49,392,8,0.5675725340843201,0.283203125
1,50,400,8,0.3551539182662964,0.322265625
1,51,408,8,0.39011311531066895,0.3515625
1,52,416,8,0.4213617742061615,0.3125
1,53,424,8,0.21631060540676117,0.2890625
1,54,432,8,0.5850172638893127,0.33203125
1,55,440,8,0.20649893581867218,0.275390625
1,56,448,8,0.35322341322898865,0.2890625
1,57,456,8,0.36408913135528564,0.240234375
1,58,464,8,0.2552989721298218,0.3125
1,59,472,8,0.14125844836235046,0.33984375
1,60,480,8,0.5539416670799255,0.30859375
1,61,488,8,0.4683106243610382,0.302734375
1,62,496,8,0.7235210537910461,0.267578125
1,63,504,8,0.23573409020900726,0.341796875
1,64,512,8,0.2801835536956787,0.318359375
