epoch,update_step,raw_step,accumulated_examples,loss,grad_norm
0,1,8,8,1.7871500253677368,0.232421875
0,2,16,8,0.9958000779151917,0.203125
0,3,24,8,1.420926570892334,0.32421875
0,4,32,8,0.8988202214241028,0.361328125
0,5,40,8,0.5790904760360718,0.408203125
0,6,48,8,1.2254283428192139,0.36328125
0,7,56,8,0.9852386713027954,0.44140625
0,8,64,8,0.3986511528491974,0.4375
0,9,72,8,1.1792986392974854,0.421875
0,10,80,8,0.6035890579223633,0.3828125
0,11,88,8,0.9445050358772278,0.5390625
0,12,96,8,0.39379122853279114,0.486328125
0,13,104,8,0.7318471670150757,0.5078125
0,14,112,8,0.5915172696113586,0.47265625
0,15,120,8,0.2908644676208496,0.46484375
0,16,128,8,0.22699451446533203,0.412109375
0,17,136,8,0.5360095500946045,0.46484375
0,18,144,8,0.4808102548122406,0.330078125
0,19,152,8,0.8990329504013062,0.390625
0,20,160,8,0.4982898235321045,0.330078125
0,21,168,8,0.36349350214004517,0.447265625
0,22,176,8,0.251277357339859,0.3359375
0,23,184,8,0.26332536339759827,0.3515625
0,24,192,8,0.33609792590141296,0.36328125
0,25,200,8,0.4806549847126007,0.35546875
0,26,208,8,0.4760638475418091,0.37890625
0,27,216,8,1.2834832668304443,0.4296875
0,28,224,8,0.24968373775482178,0.33203125
0,29,232,8,0.4093426465988159,0.4453125
0,30,240,8,0.24172407388687134,0.357421875
0,31,248,8,0.5351670980453491,0.287109375
0,32,256,8,0.32737448811531067,0.34375
1,33,264,8,0.23170965909957886,0.375
1,34,272,8,0.3127181828022003,0.283203125
1,35,280,8,0.3644643723964691,0.2890625
1,36,288,8,0.23958300054073334,0.357421875
1,37,296,8,0.25712907314300537,0.271484375
1,38,304,8,0.3261815309524536,0.294921875
1,39,312,8,0.392755925655365,0.30859375
1,40,320,8,0.4620685577392578,0.3046875
1,41,328,8,0.6028037071228027,0.267578125
1,42,336,8,0.5299382209777832,0.302734375
1,43,344,8,0.27058497071266174,0.26171875
1,44,352,8,0.4364890456199646,0.3046875
1,45,360,8,0.28107887506484985,0.2392578125
1,46,368,8,0.24984054267406464,0.265625
1,47,376,8,0.5589432120323181,0.25390625
1,48,384,8,0.3047582507133484,0.373046875
1,49,392,8,0.46683382987976074,0.314453125
1,50,400,8,0.18413469195365906,0.25390625
1,51,408,8,0.2685435116291046,0.263671875
1,52,416,8,0.372675359249115,0.322265625
1,53,424,8,0.34915560483932495,0.2158203125
1,54,432,8,0.1985718160867691,0.265625
1,55,440,8,0.49409282207489014,0.25
1,56,448,8,0.5222258567810059,0.3359375
1,57,456,8,0.22427865862846375,0.25390625
1,58,464,8,0.5014862418174744,0.27734375
1,59,472,8,0.21141274273395538,0.2294921875
1,60,480,8,0.63946932554245,0.25390625
1,61,488,8,0.8552475571632385,0.271484375
1,62,496,8,0.20175714790821075,0.26953125
1,63,504,8,0.5158473253250122,0.279296875
1,64,512,8,0.4577213227748871,0.271484375
