epoch,update_step,raw_step,accumulated_examples,loss,grad_norm
0,1,8,8,1.073325753211975,0.388671875
0,2,16,8,0.6783250570297241,0.359375
0,3,24,8,0.5470671653747559,0.380859375
0,4,32,8,0.8672120571136475,0.51171875
0,5,40,8,0.663199245929718,0.53125
0,6,48,8,0.5501434803009033,0.431640625
0,7,56,8,0.5574463605880737,0.515625
0,8,64,8,0.6655527949333191,0.51171875
0,9,72,8,0.7931361794471741,0.474609375
0,10,80,8,1.2260576486587524,0.5
0,11,88,8,0.5397814512252808,0.48828125
0,12,96,8,0.5074953436851501,0.5703125
0,13,104,8,0.4410875737667084,0.546875
0,14,112,8,0.358784943819046,0.60546875
0,15,120,8,0.5205232501029968,0.9375
0,16,128,8,0.39144834876060486,0.4609375
0,17,136,8,0.35759976506233215,0.48046875
0,18,144,8,0.2987991273403168,0.46484375
0,19,152,8,0.2566194534301758,0.326171875
0,20,160,8,0.450409471988678,0.30859375
0,21,168,8,0.22961640357971191,0.6171875
0,22,176,8,0.24687300622463226,0.2890625
0,23,184,8,0.3108331263065338,0.37109375
0,24,192,8,0.46399053931236267,0.384765625
0,25,200,8,0.14870904386043549,0.57421875
0,26,208,8,0.4605875015258789,0.337890625
0,27,216,8,0.649779736995697,0.328125
0,28,224,8,0.38256242871284485,0.3046875
0,29,232,8,0.8752485513687134,0.294921875
0,30,240,8,0.4143278896808624,0.314453125
0,31,248,8,0.31675416231155396,0.33203125
0,32,256,8,0.5970950722694397,0.28515625
1,33,264,8,0.31340086460113525,0.298828125
1,34,272,8,0.4651194214820862,0.357421875
1,35,280,8,0.4476621448993683,0.314453125
1,36,288,8,0.27275341749191284,0.359375
1,37,296,8,0.43056103587150574,0.392578125
1,38,304,8,0.9189250469207764,0.314453125
1,39,312,8,0.4549221694469452,0.283203125
1,40,320,8,0.2964200973510742,0.357421875
1,41,328,8,0.447722464799881,0.341796875
1,42,336,8,0.3902874290943146,0.326171875
1,43,344,8,0.5951298475265503,0.267578125
1,44,352,8,0.6028808951377869,0.216796875
1,45,360,8,0.4448629319667816,0.396484375
1,46,368,8,0.16746355593204498,0.328125
1,47,376,8,0.22666552662849426,0.353515625
1,48,384,8,0.23536819219589233,0.3125
1,49,392,8,0.1947685331106186,0.357421875
1,50,400,8,0.37339264154434204,0.30078125
1,51,408,8,0.3470284044742584,0.2890625
1,52,416,8,0.3605572283267975,0.279296875
1,53,424,8,0.36815714836120605,0.259765625
1,54,432,8,0.23864775896072388,0.31640625
1,55,440,8,0.20328831672668457,0.421875
1,56,448,8,0.5412805676460266,0.43359375
1,57,456,8,0.2653990089893341,0.3046875
1,58,464,8,0.46879851818084717,0.408203125
1,59,472,8,0.4808657765388489,0.365234375
1,60,480,8,0.3326537609100342,0.353515625
1,61,488,8,0.2767954468727112,0.2734375
1,62,496,8,0.45394155383110046,0.404296875
1,63,504,8,0.38039299845695496,0.255859375
1,64,512,8,0.3265249729156494,0.2890625
